"Gene.Names","Entry","phytoID","phytoAnnotation","Protein.names","Gene.Ontology.IDs","Gene.Ontology..biological.process.","Gene.Ontology..cellular.component.","Gene.Ontology..GO.","Gene.Ontology..molecular.function.","WT 32C vs WT 20C (mean)","WT 32C vs WT 20C (lfc)","WT 32C vs WT 20C (padj)","TS 32C vs TS 20C (mean)","TS 32C vs TS 20C (lfc)","TS 32C vs TS 20C (padj)","TS 20C vs WT 20C (mean)","TS 20C vs WT 20C (lfc)","TS 20C vs WT 20C (padj)","TS 32C vs WT 32C (mean)","TS 32C vs WT 32C (lfc)","TS 32C vs WT 32C (padj)"
"PHYPA_017089","A0A2K1JL29","Pp3c13_7450","(1 of 8) PF00069//PF13855 - Protein kinase domain (Pkinase)  // Leucine rich repeat (LRR_8)","Protein kinase domain-containing protein","GO:0004672; GO:0005524; GO:0005886; GO:0006468","protein phosphorylation [GO:0006468]","plasma membrane [GO:0005886]","plasma membrane [GO:0005886]; ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; protein phosphorylation [GO:0006468]","ATP binding [GO:0005524]; protein kinase activity [GO:0004672]",75.1961512959095,0.299284325631554,0.297596544274718,25.3856224130681,-0.0248363737272878,0.950343767496774,45.0097853456081,-1.01013148053488,0.044312333837782,54.9174491308625,-1.64485000561002,6.06883921618075e-06
"PHYPA_017096","A0A2K1JL64","Pp3c13_7700","(1 of 70) PF00651 - BTB/POZ domain (BTB)","BTB domain-containing protein","GO:0016567","protein ubiquitination [GO:0016567]","","protein ubiquitination [GO:0016567]","",90.2417772204131,-0.079952651381809,0.813547557382081,55.9363812347355,-1.18991893673849,0.0277785968321985,91.9119717955254,-0.000645897376076845,0.999993322508911,54.4038030756311,-1.50330338452468,4.42432665756472e-05
"PHYPA_017299","A0A2K1JLR7","Pp3c13_12890","(1 of 17) PF04674 - Phosphate-induced protein 1 conserved region (Phi_1)","Uncharacterized protein","GO:0005615","","extracellular space [GO:0005615]","extracellular space [GO:0005615]","",421.679895880957,-0.272707983321224,0.207793979713886,149.738271620435,-1.89267616230759,2.40297380435128e-08,358.99191066814,-0.0196824047801572,0.0726022911277401,211.954770717863,-2.56914961834731,2.21449462658792e-33
"PHYPA_017938","A0A2K1JGX0","Pp3c14_3220","","Uncharacterized protein","GO:0016020","","membrane [GO:0016020]","membrane [GO:0016020]","",93.4053045448911,0.685589615673443,0.0111953854463698,30.4675745403942,-0.291127588719236,0.29463007271886,55.2639723322961,-0.00333215372201967,0.999993322508911,67.7816081878337,-2.48498083884046,3.89436920343797e-12
"PHYPA_018557","A0A2K1JHX4","Pp3c14_15360","(1 of 7) PTHR27001:SF83 - LRR RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE MRH1-RELATED","Protein kinase domain-containing protein","GO:0004672; GO:0005524; GO:0006468","protein phosphorylation [GO:0006468]","","ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; protein phosphorylation [GO:0006468]","ATP binding [GO:0005524]; protein kinase activity [GO:0004672]",136.721859039105,1.06350795142718,4.59102117131087e-06,57.8572807844671,-0.301804668308677,0.316810166104967,77.1126729821678,-0.00732295223068948,0.999993322508911,116.091141734213,-1.86035798714866,8.72599266846539e-14
"PHYPA_019785","A0A2K1JDA1","Pp3c15_15270","(1 of 27) PF05678 - VQ motif (VQ)","VQ domain-containing protein","GO:0005634","","nucleus [GO:0005634]","nucleus [GO:0005634]","",99.3888526865458,0.369032910979313,0.240494056615045,42.7794409121653,0.0125265327969293,0.975102721651146,57.9949549245397,-0.00268288050440021,0.999993322508911,83.2170838119544,-1.36335341829608,0.000126301587760662
"PHYPA_020722","A9TYQ6","Pp3c16_9400","(1 of 1) PTHR10264:SF92 - HYPERSENSITIVE-INDUCED RESPONSE PROTEIN 1","Band 7 domain-containing protein","","","","","",501.30298028649,-0.154848117548177,0.492836185462387,226.80454665099,-0.908893780234158,0.0173330303801972,428.185555524769,-0.0098299897846068,0.741805351279551,298.776204026259,-1.65684320406167,1.15869827748146e-14
"PHYPA_021747","A0A2K1J2Z2","Pp3c17_6920","(1 of 10) PTHR31052:SF3 - COBRA-LIKE PROTEIN 7-RELATED","COBRA-like protein","GO:0010215; GO:0016020; GO:0030246","cellulose microfibril organization [GO:0010215]","membrane [GO:0016020]","membrane [GO:0016020]; carbohydrate binding [GO:0030246]; cellulose microfibril organization [GO:0010215]","carbohydrate binding [GO:0030246]",520.512505033689,-1.75700737388989,2.15075164079517e-20,334.763606385842,-2.48562005696638,2.7071256938234e-16,698.338877815798,-0.0124063430838406,0.916408106551627,162.166157370255,-1.13715581251415,1.21852096886582e-05
"PHYPA_022185","A9T6J0","Pp3c17_16620","(1 of 36) 1.1.3.9 - Galactose oxidase / Beta-galactose oxidase","Galactose oxidase-like Early set domain-containing protein","","","","","",4811.03738431029,-0.882333257902466,7.94649675930487e-07,3536.42456939592,-1.83034863719873,2.76925941295088e-10,6020.0114372931,-0.00559925279492614,0.999993322508911,2357.69546354452,-1.03770856103357,1.73765529694105e-05
"PHYPA_022251","A9SC75","Pp3c17_17940","(1 of 9) PTHR10992:SF785 - METHYLESTERASE 12, CHLOROPLASTIC-RELATED","AB hydrolase-1 domain-containing protein","GO:0016020","","membrane [GO:0016020]","membrane [GO:0016020]","",705.710946972925,0.514501834438796,0.0135157536014218,305.618116524114,-0.0224302611073877,0.953805150554218,441.672664369904,-0.616399927980996,0.109959020075904,563.73861776902,-1.40082320258641,5.32988638383695e-10
"PHYPA_022264","A0A2K1J4G3","Pp3c17_18190","(1 of 15) KOG0483 - Transcription factor HEX, contains HOX and HALZ domains","Homeobox domain-containing protein","GO:0000981; GO:0005634; GO:0043565; GO:0045893","positive regulation of DNA-templated transcription [GO:0045893]","nucleus [GO:0005634]","nucleus [GO:0005634]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]; positive regulation of DNA-templated transcription [GO:0045893]","DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]",248.127591887835,-0.576074269676899,0.0659949652849601,96.7989587512237,-0.345887088577099,0.285588116670323,220.833048219559,-0.00861751039334509,0.284229752703961,123.980600490114,-1.2047406522366,0.000272602403832718
"PHYPA_022426","A0A2K1J4X4","Pp3c17_21350","(1 of 4) 1.14.11.15 - Gibberellin 3-beta-dioxygenase / Gibberellin 3-beta-hydroxylase","Fe2OG dioxygenase domain-containing protein","GO:0016491; GO:0046872","","","metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]","metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]",75.5712837308907,-0.118100796724064,0.716544111914202,25.0629569735373,-0.0918580925253957,0.740616320921883,56.0714962717111,-0.00514005201327139,0.658893661839932,44.2472114204586,-1.50150530190086,0.000450144717788849
"PHYPA_022469","A9SDK5","Pp3c17_22100","(1 of 17) PF10604 - Polyketide cyclase / dehydrase and lipid transport (Polyketide_cyc2)","Bet v I/Major latex protein domain-containing protein","","","","","",131.810550357306,-0.519729583387224,0.0711895508858619,78.1423696616669,-1.31550161848517,0.000680148441115713,140.737670227172,-0.00669104797984741,0.999993322508911,69.5864102489348,-1.11696527327168,0.00112803969988871
"PHYPA_022470","A0A2K1J510","Pp3c17_22110","(1 of 1) 1.14.14.1//1.6.2.4 - Unspecific monooxygenase / Xenobiotic monooxygenase // NADPH--hemoprotein reductase / TPNH-cytochrome c reductase","Uncharacterized protein","GO:0005829; GO:0010181; GO:0016491; GO:0050660","","cytosol [GO:0005829]","cytosol [GO:0005829]; flavin adenine dinucleotide binding [GO:0050660]; FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]","flavin adenine dinucleotide binding [GO:0050660]; FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]",65.2405387302093,-1.36047848025282,0.00189096299848733,20.0700304789226,-0.549501636131163,0.0805321704631481,65.697047662618,-0.00618820651544741,0.413699960414772,19.834922936012,-1.51925435833952,0.0202303187073941
"PHYPA_022471","A0A2K1J537","Pp3c17_22120","","Uncharacterized protein","","","","","",114.220552967518,-1.16051248163667,0.00196356992023923,25.1040521158909,-0.355582933055148,0.0963591054176697,103.470779118851,-0.00278518140607724,0.873181195746919,35.987647461768,-2.56510280613065,3.16690040697108e-05
"PHYPA_022615","Q4A3V3","Pp3c18_1550","(1 of 13) 3.2.1.51 - Alpha-L-fucosidase / Alpha-L-fucoside fucohydrolase","GDSL-like lipase","GO:0016788","","","hydrolase activity, acting on ester bonds [GO:0016788]","hydrolase activity, acting on ester bonds [GO:0016788]",756.834504609113,-0.404649827644774,0.180679682686141,166.531406171186,-0.434531548766496,0.187863923167134,566.310728723286,-1.98113279384868,2.2080401258286e-05,355.202597021901,-2.13315058176993,1.17166932872156e-12
"PHYPA_022962","A9RNK0","Pp3c18_10540","(1 of 8) PTHR32044:SF7 - XYLOGLUCAN GLYCOSYLTRANSFERASE 12-RELATED","Glycosyltransferase 2-like domain-containing protein","GO:0005794; GO:0016020; GO:0016757","","Golgi apparatus [GO:0005794]; membrane [GO:0016020]","Golgi apparatus [GO:0005794]; membrane [GO:0016020]; glycosyltransferase activity [GO:0016757]","glycosyltransferase activity [GO:0016757]",75.8149003149885,-0.00974542776005974,0.98013144373763,26.0465204057962,0.0398663168805375,0.918691899166566,51.1335767427616,-1.33864294971703,0.0147960601050439,50.2868461143408,-1.23323279304219,0.00354526264535468
"PHYPA_023006","A0A2K1J0R4","Pp3c18_11570","","DNA-directed RNA polymerase","","","","","",62.7049385947568,0.188565806581793,0.542868466098706,46.9344139812525,-0.796182542807864,0.0696939290543169,61.8993216091139,0.00167352571623759,0.999993322508911,47.6124435655388,-1.17999250557169,0.00259260071294934
"PHYPA_023123","A0A2K1J122","Pp3c18_14350","","Uncharacterized protein","","","","","",50.8918098655063,0.0319128677428159,0.932920551527773,18.6516962358377,-0.10095948593042,0.735085180969814,35.745495805414,-0.00467423290037535,0.928438197246298,33.5050370996372,-1.50133781655967,0.000413560165641711
"PHYPA_023262","A0A2K1J1G4","Pp3c18_17700","","Uncharacterized protein","GO:0016020","","membrane [GO:0016020]","membrane [GO:0016020]","",2291.91910229706,-0.845720995386204,4.16405585322317e-06,1131.2950005824,-3.73965315486342,7.97961436997726e-103,2575.27855447888,-0.0323979885715937,0.239582278963414,859.123763754107,-3.31299459999167,1.343156476364e-79
"PHYPA_023263","A0A2K1J1F7","Pp3c18_17710","","Uncharacterized protein","","","","","",2338.26231562856,-0.880418599620331,1.82312860526474e-06,1138.41463712988,-3.54393758974871,3.82026944316624e-83,2614.58345935033,-0.37221422162633,0.143523663343341,873.36692094201,-3.12886595042557,9.48936825969382e-67
"PHYPA_023264","A0A2K1J1G1","Pp3c18_17790","","Uncharacterized protein","GO:0016020","","membrane [GO:0016020]","membrane [GO:0016020]","",3177.57765358841,-0.334882133553228,0.122636673983537,1974.72057985775,-1.26116087823887,4.73172875916975e-13,3253.78873403776,-0.0139041526240806,0.999993322508911,1903.12274079707,-1.19209037839597,1.96753464968289e-12
"PHYPA_023265","A0A2K1J1G6","Pp3c18_17791","","Uncharacterized protein","","","","","",3293.24611702377,-0.353423686235602,0.0965877087093453,2036.39685608672,-1.32128248086596,1.40154566612418e-18,3389.68339047237,-0.0138016370222057,0.999993322508911,1945.33312557393,-1.23075321118942,5.19218446495905e-15
"PHYPA_023343","A0A2K1J1N9","Pp3c18_19690","(1 of 29) PTHR31867:SF30 - EXPANSIN-A5","Expansin","GO:0005576; GO:0009653; GO:0009664; GO:0016020","anatomical structure morphogenesis [GO:0009653]; plant-type cell wall organization [GO:0009664]","extracellular region [GO:0005576]; membrane [GO:0016020]","extracellular region [GO:0005576]; membrane [GO:0016020]; anatomical structure morphogenesis [GO:0009653]; plant-type cell wall organization [GO:0009664]","",543.7000640906,-0.615508759860554,0.0226565410514747,296.596669083044,-1.09602057694666,0.00779604358930795,559.140629132509,-0.00666066167850898,0.999993322508911,281.900806040007,-1.14617575708966,2.05911144621528e-05
"PHYPA_024187","A0A2K1IYL8","Pp3c19_15950","(1 of 6) KOG2209 - Oxysterol-binding protein","Oxysterol-binding protein","GO:0005829; GO:0015248; GO:0016020; GO:0032934; GO:0043231","","cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]","cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; sterol binding [GO:0032934]; sterol transporter activity [GO:0015248]","sterol binding [GO:0032934]; sterol transporter activity [GO:0015248]",83.3756209031513,-0.529186779663829,0.0367864944025124,24.1625927393872,-1.81024030650538,0.00379457053536844,71.4225590592577,-0.0112382092619231,0.130278079921023,36.0516702961554,-2.76493605137736,5.29702322306727e-10
"PHYPA_024235","A0A2K1IYR2","Pp3c19_17080","(1 of 1) 3.4.24.35 - Gelatinase B / Type V collagenase","Uncharacterized protein","","","","","",2489.7979261705,-0.386387090194383,0.115993514342974,1290.05928022977,-1.44531276485107,1.29387414203487e-05,2447.43730676413,-0.0165673378157636,0.519063169424038,1335.3541235074,-1.53798453944944,6.20034075506067e-07
"PHYPA_024247","A9T670","Pp3c19_17290","(1 of 36) 1.1.3.9 - Galactose oxidase / Beta-galactose oxidase","Galactose oxidase-like Early set domain-containing protein","","","","","",538.992537708932,-0.217368848333634,0.371773337349387,182.59442093379,-1.51580453852179,0.000508362727086355,440.332694014149,-0.0145962507333266,0.130278079921023,279.814802174486,-2.42607654973875,2.74644461914853e-17
"PHYPA_024642","A9T1Y4","Pp3c20_3020","(1 of 1) PTHR11034:SF23 - N-MYC DOWNREGULATED-LIKE 3 PROTEIN","Uncharacterized protein","","","","","",456.148696008315,0.265871818419809,0.235323151718071,193.440246923426,-0.0637541415280321,0.857835078508816,305.564149619721,-0.833561810781809,0.0186329904887939,340.952869878296,-1.36384940149251,1.72341846444614e-12
"PHYPA_025462","A0A2K1IW77","Pp3c20_22670","(1 of 4) PTHR10071//PTHR10071:SF161 - TRANSCRIPTION FACTOR GATA  GATA BINDING FACTOR","GATA-type domain-containing protein","GO:0006355; GO:0008270; GO:0043565","regulation of DNA-templated transcription [GO:0006355]","","sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]; regulation of DNA-templated transcription [GO:0006355]","sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]",231.470244306194,-0.0775379120731776,0.788481054876927,152.467222112396,-0.935122972312788,6.06822053835183e-05,224.775988607398,-0.00805112786462183,0.999993322508911,159.162093659437,-1.03838553409431,6.94103554376429e-06
"PHYPA_025713","A0A2K1IQN9","Pp3c21_4389","","Uncharacterized protein","","","","","",331.607839393966,0.423055878254358,0.101534971210021,160.536720841567,-0.0542945009415597,0.887005278376489,220.384428559619,-0.0131311642283847,0.590017293851473,269.189666928401,-1.18767746236796,0.000170179503501806
"PHYPA_025714","A0A2K1IQN7","Pp3c21_4390","","Uncharacterized protein","","","","","",430.532604359166,0.430698258874884,0.0506747357467784,214.16711064535,-0.0992473327956634,0.778091792851261,294.616369533792,-0.0105971524980153,0.829438412687836,347.003285245265,-1.23424579341997,5.18368968262182e-08
"PHYPA_025743","A0A2K1IQR9","Pp3c21_5150","","Uncharacterized protein","GO:0016020","","membrane [GO:0016020]","membrane [GO:0016020]","",4205.3079713715,-0.133934199946633,0.569111766956331,2379.7256165565,-0.60177098220379,0.000593659975803111,3719.33933217645,-0.0293373152543355,0.151673127571418,2858.16690404026,-1.03698534245791,3.11847744738263e-13
"PHYPA_026218","A9T5A8","Pp3c21_15340","(1 of 3) 1.14.18.1 - Tyrosinase / Tyrosine-dopa oxidase","Tyrosinase copper-binding domain-containing protein","GO:0004097; GO:0046872","","","catechol oxidase activity [GO:0004097]; metal ion binding [GO:0046872]","catechol oxidase activity [GO:0004097]; metal ion binding [GO:0046872]",288.891095351016,-0.582321504842215,0.00191216572885103,222.25996592922,-2.26882425593724,3.96298833656641e-08,367.504356670088,0.00176765430805156,0.999993322508911,145.462743644853,-1.53339667392296,2.01177441049496e-06
"PHYPA_026555","A0A2K1ILT4","Pp3c22_1220","(1 of 736) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase","Protein kinase domain-containing protein","GO:0004674; GO:0005524; GO:0006468","protein phosphorylation [GO:0006468]","","ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]; protein phosphorylation [GO:0006468]","ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]",213.281459146761,0.400563974422817,0.0990016778154067,101.191910078068,-0.00733751149500162,0.985403900822349,140.602509990948,-0.0147460208985523,0.370238375170537,172.183264539998,-1.13138530058961,0.000773974478509587
"PHYPA_026645","A0A2K1IM24","Pp3c22_3160","(1 of 15) PF02458 - Transferase family (Transferase)","BAHD family acyltransferase, clade V","GO:0016747","","","acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]","acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]",874.531510448023,-0.480335002460846,0.00228044340435953,422.3168340216,-0.498173083864378,0.0753144324450986,780.6432065919,-0.846070460797096,0.00942385707750862,515.462038954933,-1.04093943085262,6.97923893151155e-09
"PHYPA_026991","A0A2K1IN23","Pp3c22_10770","(1 of 11) PTHR31945:SF5 - F-BOX ASSOCIATED UBIQUITINATION EFFECTOR FAMILY PROTEIN","ACT domain-containing protein","GO:0003700; GO:0005634; GO:0006355; GO:0043565; GO:0046983","regulation of DNA-templated transcription [GO:0006355]","nucleus [GO:0005634]","nucleus [GO:0005634]; DNA-binding transcription factor activity [GO:0003700]; protein dimerization activity [GO:0046983]; sequence-specific DNA binding [GO:0043565]; regulation of DNA-templated transcription [GO:0006355]","DNA-binding transcription factor activity [GO:0003700]; protein dimerization activity [GO:0046983]; sequence-specific DNA binding [GO:0043565]",112.600982298916,-1.18165261743397,0.000420009092665288,45.0958698411812,-1.69614027462387,2.02421981639911e-05,116.960185148296,-0.0203971059543507,0.0229839747412206,41.172017055579,-1.5010630860705,0.000370897058178759
"PHYPA_027834","A9RI39","Pp3c23_9570","(1 of 3) PTHR21091:SF6 - HOMOCYSTEINE S-METHYLTRANSFERASE 2","Hcy-binding domain-containing protein","GO:0008270; GO:0008898; GO:0009086; GO:0032259; GO:0033528","methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]; S-methylmethionine cycle [GO:0033528]","","S-adenosylmethionine-homocysteine S-methyltransferase activity [GO:0008898]; zinc ion binding [GO:0008270]; methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]; S-methylmethionine cycle [GO:0033528]","S-adenosylmethionine-homocysteine S-methyltransferase activity [GO:0008898]; zinc ion binding [GO:0008270]",216.990209217131,-0.523540779911499,0.0105314542936809,168.465206529717,-1.80261117834772,1.62344763873152e-13,266.06899881886,0.00116815015815677,0.999993322508911,120.604570522877,-1.13900813522101,2.53595889544887e-06
"PHYPA_027917","A0A2K1IIX5","Pp3c23_11240","(1 of 6) 3.2.1.28 - Alpha,alpha-trehalase / Trehalase","Trehalase (EC 3.2.1.28) (Alpha-trehalose glucohydrolase)","GO:0004555; GO:0005993","trehalose catabolic process [GO:0005993]","","alpha,alpha-trehalase activity [GO:0004555]; trehalose catabolic process [GO:0005993]","alpha,alpha-trehalase activity [GO:0004555]",59.5474826092688,0.681595546009671,0.0331544912255367,26.9276286538642,-0.402805225285023,0.200364535665434,40.1562344309745,-0.000894227412555117,0.999993322508911,45.8296928968597,-2.04717073765061,9.55819106018051e-07
"PHYPA_028106","A0A2K1IJG0",NA,NA,"Xyloglucan endotransglucosylase/hydrolase (EC 2.4.1.207)","GO:0004553; GO:0010411; GO:0016762; GO:0042546; GO:0048046; GO:0071555","cell wall biogenesis [GO:0042546]; cell wall organization [GO:0071555]; xyloglucan metabolic process [GO:0010411]","apoplast [GO:0048046]","apoplast [GO:0048046]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; xyloglucan:xyloglucosyl transferase activity [GO:0016762]; cell wall biogenesis [GO:0042546]; cell wall organization [GO:0071555]; xyloglucan metabolic process [GO:0010411]","hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; xyloglucan:xyloglucosyl transferase activity [GO:0016762]",131.015871141808,0.11158388428708,0.710642238089101,85.4804761992247,-0.844194332021378,0.0262437102000628,121.745346631018,-0.00143472560122009,0.999993322508911,94.4983880305855,-1.1417908636808,0.00159052237760099
"PHYPA_029346","A0A2K1IHJ9","Pp3c24_20510","(1 of 6) PTHR19432 - SUGAR TRANSPORTER","Uncharacterized protein","GO:0005773; GO:0005886; GO:0008506","","plasma membrane [GO:0005886]; vacuole [GO:0005773]","plasma membrane [GO:0005886]; vacuole [GO:0005773]; sucrose:proton symporter activity [GO:0008506]","sucrose:proton symporter activity [GO:0008506]",1440.47917333963,-0.731887621368531,6.62078672931333e-05,688.466391048845,-2.11461595185484,3.40398265719015e-06,1499.39959268462,-0.0066928857847997,0.999993322508911,633.083896405222,-2.09222357321827,5.93802086778011e-18
"PHYPA_029850","A9S8V0","Pp3c25_11340","(1 of 59) PTHR22814:SF105 - HEAVY METAL TRANSPORT/DETOXIFICATION DOMAIN-CONTAINING PROTEIN","HMA domain-containing protein","GO:0046872; GO:0050896","response to stimulus [GO:0050896]","","metal ion binding [GO:0046872]; response to stimulus [GO:0050896]","metal ion binding [GO:0046872]",1506.03323791833,-0.464447930047979,0.095260381450199,566.909578157898,-0.0504054601552336,0.854139205487784,1237.9554187912,-0.00292227122989091,0.999993322508911,831.514075977684,-1.16876475679563,3.19723759607154e-15
"PHYPA_029953","A0A2K1IEU8","Pp3c25_14480","(1 of 59) PTHR22814:SF105 - HEAVY METAL TRANSPORT/DETOXIFICATION DOMAIN-CONTAINING PROTEIN","HMA domain-containing protein","GO:0046872; GO:0050896","response to stimulus [GO:0050896]","","metal ion binding [GO:0046872]; response to stimulus [GO:0050896]","metal ion binding [GO:0046872]",241.708347734334,-0.404017740797283,0.195617258011782,86.3502507405807,-0.0670975734777889,0.856484327911176,195.94468562999,-1.35446742224743,0.0376419262147692,131.619929555924,-1.02740033709183,0.000861881761372937
"PHYPA_031192","A0A2K1I9T5","Pp3s375_10","(1 of 7) PTHR11817:SF5 - PYRUVATE KINASE-RELATED","Pyruvate kinase (EC 2.7.1.40)","GO:0000287; GO:0004743; GO:0005524; GO:0016301; GO:0016310; GO:0030955","phosphorylation [GO:0016310]","","ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]; phosphorylation [GO:0016310]","ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]",341.390464955928,-1.11595042589017,5.40451817868621e-08,39.7716561261015,-0.993498857111734,0.00694897863594234,266.830491379359,-3.04792776535689,6.7167061239978e-34,114.271182275856,-3.04156557673491,2.31808975506891e-27
